TimePoint,NO,NO2,NOx,SO2,O3,PM2.5,PM10,WindD,WindS,Temperature,Humidity,Pressure,Precipitation,PrecipitationM,Radiation,站点
7/18/2016 22:00,2.24,31.03,33.27,0.98,66.17,37.47,0.3,144.93,1.29,26.66,64.7,1002.08,,,443.95,故宫博物院
7/18/2016 23:00,2.58,30.74,33.33,2.06,50.49,22.61,,125.12,0.93,26.29,65.8,1002.13,,,451,故宫博物院
7/19/2016 0:00,2.91,30.1,33.02,2.12,35.54,25.32,,121.4,0.86,25.85,68.68,1002.06,,,473.37,故宫博物院
7/19/2016 1:00,3.08,24.13,27.21,1.69,44.13,13.88,,94.07,1.04,25.54,71.32,1001.93,,,494.63,故宫博物院
7/19/2016 2:00,3.08,18.09,21.17,0.64,63.92,17.67,,103.88,1.19,25.32,78.5,1001.84,,,545.12,故宫博物院
7/19/2016 3:00,3.03,21.38,24.42,,39.23,49.73,0.8,32.62,1.13,24.91,80.73,1001.66,,,561.83,故宫博物院
7/19/2016 4:00,3.07,17.16,20.23,,46.36,20.96,,63.85,1.42,24.8,82.95,1001.44,,,577.07,故宫博物院
7/19/2016 5:00,3.09,15.3,18.39,,51.16,21.5,,62.68,1.41,24.74,84.63,1001.39,,,587.95,故宫博物院
7/19/2016 6:00,3.12,16.65,19.77,,39.11,10.68,,61.15,1.49,24.9,83.65,1001.75,,,580.65,故宫博物院
7/19/2016 7:00,4,20.54,24.54,,24.04,22.2,,74.13,1.75,24.84,84.7,1002.2,0.1,0.4,587.23,故宫博物院
7/19/2016 8:00,4.67,20.31,24.98,0.12,21.06,26.1,,52.28,1.17,24.33,89.47,1002.38,2.1,4.2,623.37,故宫博物院
7/19/2016 9:00,5.98,20.64,26.63,,22.3,32,3.72,48.85,1.82,24.21,91.48,1002.41,0.75,4.3,639.03,故宫博物院
7/19/2016 10:00,5.58,22.06,27.64,0.07,21.84,32.48,,181.75,2.3,23.79,92.45,1002.4,0.33,0.9,646.37,故宫博物院
7/19/2016 11:00,3.69,27.93,31.62,,27.97,252.88,220.54,235.32,1.94,23.48,93.37,1002.19,0.28,0.6,657.7,故宫博物院
7/19/2016 12:00,2.92,29.63,32.55,,40,368.34,366.95,163.02,1.94,23.6,93.07,1002.02,0.47,1,649.63,故宫博物院
7/19/2016 13:00,2.58,30.04,32.61,1.28,44.71,44.06,37.23,202.67,1.61,23.32,94.42,1001.97,5.24,8.6,660.58,故宫博物院
7/19/2016 14:00,3.38,43.03,46.41,3.02,33.99,2.07,4.16,251.42,1.6,23.5,95.32,1002.01,1.54,8.6,668.67,故宫博物院
7/19/2016 15:00,4.55,44.01,48.56,2.62,34.6,13.6,17.42,206.1,1.73,23.97,96,1001.75,0.59,2.8,671.47,故宫博物院
7/19/2016 16:00,3.49,47.23,50.71,2.35,34.47,0.03,0.31,276.2,1.84,24.09,95.68,1001.61,0.26,0.9,668.42,故宫博物院
7/19/2016 17:00,2.74,41.3,44.04,2.39,43.66,,,243.57,1.98,23.92,95,1001.5,0.01,0.3,665.73,故宫博物院
7/19/2016 18:00,2.27,42.84,45.12,2.33,38.65,0.49,2.3,135.8,1.64,24.17,95.02,1001.54,,,665.35,故宫博物院
7/19/2016 19:00,1.37,35.8,37.17,2.31,43.96,4.21,12.05,75.77,1.62,24.21,94.17,1001.89,,,660.52,故宫博物院
7/19/2016 20:00,1.21,34.33,35.54,2.2,38.18,3.62,15.38,24.97,1.43,24.05,94.1,1002.23,0.08,0.1,662.02,故宫博物院
7/19/2016 21:00,1.15,37.63,38.77,2.07,34.87,5.82,27,46.17,1.13,23.95,93.2,1002.54,,0.1,650.52,故宫博物院
7/19/2016 22:00,1.05,24.93,25.98,2.01,56.55,8.33,23.58,75.78,1.75,23.8,85.07,1002.35,,,589.95,故宫博物院
7/19/2016 23:00,1.04,20.87,21.91,2.03,64.94,4.37,22.47,42.9,1.6,24,78.2,1002.07,,,544.85,故宫博物院
7/20/2016 0:00,1,23.97,24.98,1.92,58.8,0.36,6.52,36.1,1.81,23.39,83.35,1001.73,0.75,2.2,579.4,故宫博物院
7/20/2016 1:00,1,28.18,29.18,2.04,40.06,,,12.98,1.56,22.49,91.3,1001.35,0.52,2.2,639.75,故宫博物院
7/20/2016 2:00,0.98,22.71,23.69,2.01,53.89,,,24.1,1.85,22.15,91.22,1000.68,0.73,1.4,643.72,故宫博物院
7/20/2016 3:00,0.92,19.75,20.67,1.91,59.5,,1.89,27.07,1.69,21.89,92.23,1000.27,1.06,2.4,649.53,故宫博物院
7/20/2016 4:00,0.88,20.41,21.29,2.03,55.54,7.74,13.69,28.4,2.06,21.79,93.82,1000.04,3.35,5.6,661.13,故宫博物院
7/20/2016 5:00,0.77,17.12,17.89,1.82,64.49,1.26,2.59,25.93,2.21,21.67,94.85,999.71,2.8,5.8,668.93,故宫博物院
7/20/2016 6:00,0.88,20.04,20.92,1.92,61.59,,0.16,19.15,2.75,21.7,95.2,999.42,1.63,4.7,673.5,故宫博物院
7/20/2016 7:00,1.07,24.02,25.09,1.91,43.4,1.82,5.68,19.52,3.21,22.03,95.97,998.87,2.26,4.6,675.97,故宫博物院
7/20/2016 8:00,0.93,15.79,16.72,1.81,55.72,5.78,10.13,25.08,4.01,22.04,95.63,998.04,3.77,9.9,673.02,故宫博物院
7/20/2016 9:00,0.83,14.57,15.4,1.7,57.75,4.98,7.76,21.68,4.76,21.92,96.18,997.27,12.45,9.4,680.17,故宫博物院
7/20/2016 10:00,0.91,11.89,12.79,1.61,57.95,,,22.25,4.8,21.99,96.33,996.22,11.12,9.9,683.67,故宫博物院
7/20/2016 11:00,0.92,11.9,12.81,1.64,58.46,,,48.55,3.92,21.93,96.9,995.12,16.07,9.8,690.32,故宫博物院
7/20/2016 12:00,1.05,14.12,15.16,1.69,58.4,,,40.12,3.69,22.04,96.87,994.38,17.64,9.1,692.78,故宫博物院
7/20/2016 13:00,1.09,13.48,14.57,1.76,57.4,0.1,0.5,39.75,3.87,22.2,96.67,993.86,7.5,9.9,689.27,故宫博物院
7/20/2016 14:00,1.01,13.42,14.43,1.53,55.09,,,36.42,3.52,22.26,96.98,993.29,7.02,9.9,693,故宫博物院
7/20/2016 15:00,1.04,11.27,12.31,1.62,58.95,0.9,1.3,39.93,3.68,22.32,97,992.83,8.86,9.9,694.05,故宫博物院
7/20/2016 16:00,0.98,12.52,13.49,1.75,57.8,,,44.5,3.33,22.31,96.82,993.4,1.58,3.5,693.25,故宫博物院
7/20/2016 17:00,0.87,12.04,12.91,1.61,57.56,,,34.65,3.87,22.31,96.97,992.86,10.08,9.5,692.77,故宫博物院
7/20/2016 18:00,0.9,14.28,15.18,1.67,56.25,,,65.8,3.19,22.35,97.02,993.43,16.23,9.5,698.15,故宫博物院
7/20/2016 19:00,0.74,10.92,11.66,1.7,57.11,,0.27,214.97,2.52,22.29,97.05,994.18,3.06,7.3,699.9,故宫博物院
7/20/2016 20:00,0.66,8.55,9.2,1.75,59.98,,0.03,331.48,2.41,22.21,97.7,994.66,7.78,9.8,700.4,故宫博物院
7/20/2016 21:00,0.78,9.38,10.16,1.63,54.9,,,23.03,2.41,22.25,98,994.94,0.71,11.1,701.33,故宫博物院
7/20/2016 22:00,0.6,9.11,9.71,1.81,52.72,0.3,1.2,95.63,2.58,22.28,98,994.77,0.57,1.5,700.18,故宫博物院
7/20/2016 23:00,0.65,7.87,8.51,1.72,52.42,0.2,1.05,302.82,1.82,22.25,98,994.81,3.14,8.7,704.65,故宫博物院
7/21/2016 0:00,0.62,7.15,7.77,1.68,52.23,,0.53,184.38,1.95,22.27,98,994.7,2.48,9.4,705.53,故宫博物院
7/21/2016 1:00,0.68,8.51,9.19,1.51,50.25,0.9,2.6,68.03,1.76,22.29,98,994.34,0.37,3.3,702.92,故宫博物院
7/21/2016 2:00,0.68,6.71,7.38,1.66,54.36,,0.6,206.8,1.63,22.3,98,994.33,5.57,9.9,699.12,故宫博物院
7/21/2016 3:00,0.67,8.06,8.73,1.79,51.14,,0.03,73.55,1.81,22.37,98,994.19,0.26,10.3,701.85,故宫博物院
7/21/2016 4:00,0.51,8.72,9.23,1.68,48.61,,,91.95,1.22,22.5,98,994.31,,0.1,703.15,故宫博物院
7/21/2016 5:00,0.89,11.68,12.57,1.61,40.51,,,99.82,0.95,22.6,98,994.82,,,703.47,故宫博物院
7/21/2016 6:00,1.27,17.3,18.57,2.01,32.89,,0.19,120.45,1.02,22.87,97.95,995.25,,,703.6,故宫博物院
7/21/2016 7:00,2.63,20.09,22.72,1.8,32.49,,,41.78,1.4,23.24,97.03,995.66,,,704.43,故宫博物院
7/21/2016 8:00,2.89,18.36,21.26,1.83,36.2,0.17,1.86,22.98,1.73,23.48,95.5,995.66,,,693.7,故宫博物院
7/21/2016 9:00,2.86,17.56,20.42,1.89,40.88,2.45,6.12,54.3,1.54,23.88,93.38,995.91,,,678.77,故宫博物院
7/21/2016 10:00,2.67,16.54,19.21,1.75,44.76,0.78,6.48,76,1.61,24.37,89.07,996.03,,,644.85,故宫博物院
7/21/2016 11:00,4.93,21.73,26.66,1.84,47.17,8.52,15.61,81.05,1.36,25.64,84.57,995.92,,,610.77,故宫博物院
7/21/2016 12:00,2.22,26.02,28.24,1.74,44.26,16.83,25.93,265.2,1.45,25.66,83.88,995.83,0.02,0.4,597.18,故宫博物院
7/21/2016 13:00,2.45,25.65,28.1,1.78,40.87,15.67,23.93,256.9,1.32,24.69,91.53,995.9,4.45,9.3,647.35,故宫博物院
7/21/2016 14:00,4.27,19.51,23.78,1.76,53.42,17,22.18,131.18,1.91,25.23,92.45,995.86,0.16,9.3,655.13,故宫博物院
7/21/2016 15:00,2.31,18.73,21.04,1.66,73.8,19.31,22.64,205,1.46,26.47,84.43,995.63,,,579.47,故宫博物院
7/21/2016 16:00,2.12,26.78,28.9,1.57,68.08,26.19,30.91,54.62,1.17,26.24,84.73,995.3,,,599.12,故宫博物院
7/21/2016 17:00,1.89,26.65,28.54,1.74,71.13,37.46,44.63,53.3,1.17,26.09,86.22,995.23,,,609.65,故宫博物院
7/21/2016 18:00,1.17,31.57,32.74,1.66,60.86,40.47,47.38,55.72,0.84,25.93,86.78,995.2,,,609.18,故宫博物院
7/21/2016 19:00,0.97,28.21,29.19,1.87,62.26,37.28,44.29,56.72,0.9,25.51,87.93,995.21,,,618.75,故宫博物院
7/21/2016 20:00,0.97,31.24,32.21,1.84,45.97,35.96,42.86,33.4,0.82,24.94,90.53,995.63,,,637.42,故宫博物院
7/21/2016 21:00,1.56,35.83,37.4,2.08,24.61,37.73,45.87,138.8,0.55,24.66,92.77,995.93,,,656.42,故宫博物院
7/21/2016 22:00,1.07,36.66,37.73,2.11,21.09,41.51,53.66,89.02,0.73,24.7,93.95,996.04,,,660.15,故宫博物院
7/21/2016 23:00,1.02,27.91,28.93,2.16,32.67,49.85,63.21,79.6,0.61,24.67,94.03,995.93,,,662.77,故宫博物院
7/22/2016 0:00,0.99,25.41,26.4,2.16,23.33,55.38,67.25,189.5,0.36,24.63,94.8,995.94,,,667.2,故宫博物院
7/22/2016 1:00,1.12,26.76,27.88,2.29,12.54,56.09,70.5,245.97,0.44,24.58,95,995.84,,,673.88,故宫博物院
7/22/2016 2:00,1.59,35.7,37.3,2.07,7.07,53.64,71.36,271.65,0.78,24.5,95.73,995.74,,,672.92,故宫博物院
7/22/2016 3:00,4.93,39.58,44.51,2.25,4.01,56.03,76.17,209.53,0.64,24.46,96,995.42,,,674.22,故宫博物院
7/22/2016 4:00,5.06,33.1,38.16,2.32,3.3,56.84,76.8,252.65,0.28,24.44,96,995.3,,,678.42,故宫博物院
7/22/2016 5:00,1.98,27.84,29.81,2.17,15.34,54.09,73.51,222.33,0.66,24.5,96,995.89,,,672.55,故宫博物院
7/22/2016 6:00,4.29,31.16,35.45,2.25,12.06,57.46,73.37,160.97,0.23,24.64,95.87,996.17,,,674.2,故宫博物院
7/22/2016 7:00,11.24,36.12,47.36,2.29,23.59,64.7,76.97,197.12,0.48,25.37,93.78,996.34,,,667.78,故宫博物院
7/22/2016 8:00,4.17,23.04,27.21,1.93,69.43,76.27,88.43,177.73,0.76,27.28,81.55,996.22,,,582.68,故宫博物院
7/22/2016 9:00,2.76,23.95,26.71,1.75,99.1,66.47,75.3,177.95,0.83,28.8,72.12,996.04,,,512.08,故宫博物院
7/22/2016 10:00,2.99,36.83,39.83,1.66,111.41,69.96,82.22,170.6,0.74,29.89,69.2,995.89,,,486.35,故宫博物院
7/22/2016 11:00,1.78,31.56,33.33,1.6,167.07,77.06,91.72,180.52,1.53,30.06,67.75,995.82,,,475.72,故宫博物院
7/22/2016 12:00,1.23,28.81,30.04,1.48,196.16,72.48,87.18,195.89,1.95,30.59,65.02,995.71,,,460.2,故宫博物院
7/22/2016 13:00,1.09,18.52,19.61,1.41,185.39,75.94,91.72,178.26,1.61,29.92,69.72,995.28,,,488.98,故宫博物院
7/22/2016 14:00,1.19,13.8,14.98,1.26,171.85,61.4,75.22,198.18,2.32,30.45,66.43,995.15,,,456.3,故宫博物院
7/22/2016 15:00,1.16,12.94,14.11,1.22,174.33,48.66,61.54,198.72,2.11,30.77,65.68,994.79,,,455.17,故宫博物院
7/22/2016 16:00,1.26,13.26,14.52,1.26,169.46,40.73,53.45,187.47,2.28,30.86,65.05,994.56,,,454.22,故宫博物院
7/22/2016 17:00,1.28,13.62,14.9,1.22,145.7,36.9,49.43,202.67,2.05,30.42,66.22,994.31,,,464.3,故宫博物院
7/22/2016 18:00,1.02,11.28,12.3,1.18,137.26,30.63,42.06,214.38,2.07,29.97,66.98,994.48,,,468.43,故宫博物院
7/22/2016 19:00,0.95,15.24,16.19,1.03,127.12,32.98,43.88,194.72,1.65,29.09,71.45,994.94,,,504.68,故宫博物院
7/22/2016 20:00,0.98,19.51,20.49,1.34,118.74,44.44,57.09,194.37,1.54,28.54,74.92,995.46,,,526.18,故宫博物院
7/22/2016 21:00,0.99,26.74,27.73,1.48,91.23,74.84,93.4,179.42,1.26,28.23,77.88,995.8,,,546.23,故宫博物院
7/22/2016 22:00,0.99,34.07,35.06,1.38,65.85,89.63,111.47,173.55,1.18,28.01,80.02,995.82,,,560.67,故宫博物院
7/22/2016 23:00,0.99,34.59,35.58,1.68,58.72,98.59,123.04,177.48,1.08,27.65,81.8,995.8,,,576.17,故宫博物院
7/23/2016 0:00,1,37.87,38.87,1.78,43.38,98.62,121.13,168.92,0.82,27.32,84,995.5,,,594.28,故宫博物院
7/23/2016 1:00,1,36.03,37.03,1.94,34.23,99.87,122.78,175.8,0.7,26.92,86.6,995.3,,,610.33,故宫博物院
7/23/2016 2:00,1.04,29.15,30.19,1.91,29.41,99.86,121.27,183.72,0.39,26.54,89.17,995,,,624.15,故宫博物院
7/23/2016 3:00,0.99,26.07,27.06,1.97,27.48,89.93,109.19,200.53,0.13,26.26,90.42,994.98,,,632.53,故宫博物院
7/23/2016 4:00,1.23,32.94,34.18,1.91,14.5,84.91,104.32,197.55,0.01,26.06,91.77,995.27,,,640.2,故宫博物院
7/23/2016 5:00,9.59,44.64,54.23,2.02,4.56,79.53,101.5,204.55,0.07,26.25,92.57,995.8,,,646.97,故宫博物院
7/23/2016 6:00,8.33,43.6,51.92,2.21,10.76,82.45,103.24,201.35,0.01,26.54,92.6,996.29,,,646.53,故宫博物院
7/23/2016 7:00,8.2,53.16,61.36,2.02,19.1,87.23,109.49,253.72,0.73,27.01,89.72,996.3,,,631.63,故宫博物院
7/23/2016 8:00,16.56,60.72,77.27,1.84,14.44,100.93,133.2,138.15,1.39,27.68,86.13,996.15,,,608.48,故宫博物院
7/23/2016 9:00,11.98,54.37,66.35,1.98,43.81,114.28,151.15,134.4,1.06,29.04,80.5,996.15,,,567.08,故宫博物院
7/23/2016 10:00,5.28,53.09,58.37,1.76,89.93,119.59,156.31,179.12,0.95,30.86,71.83,995.98,,,505.88,故宫博物院
7/23/2016 11:00,2.66,36.76,39.42,1.56,150.78,120.02,152.39,144.63,1.22,31.79,68.05,995.59,,,476.02,故宫博物院
7/23/2016 12:00,1.92,24.9,26.82,1.34,190.72,115.17,149.54,182.43,1.17,32.48,66.38,995.61,,,464.27,故宫博物院
7/23/2016 13:00,1.74,21.78,23.52,1.03,214.3,122.71,156.44,169.37,1.52,33.37,63.53,995.18,,,446.7,故宫博物院
7/23/2016 14:00,1.74,21.59,23.33,1.25,203.26,136.95,170.83,128.32,1.77,33.42,65.27,994.86,,,458.28,故宫博物院
7/23/2016 15:00,1.72,18.37,20.09,1.04,182.43,141.65,174.92,160.15,2.2,33.44,67.02,994.57,,,469.73,故宫博物院
7/23/2016 16:00,1.44,16.86,18.29,1.06,188.87,130.29,161.06,162.13,2.18,32.9,69.48,994.23,,,484.1,故宫博物院
7/23/2016 17:00,1.19,18.28,19.47,0.92,188.07,133.63,163.13,175.63,1.95,32.59,71.08,994.46,,,496.5,故宫博物院
7/23/2016 18:00,1.06,19.27,20.33,0.84,180.94,138.45,168.15,175.72,1.79,32.14,73.82,995,,,516.53,故宫博物院
7/23/2016 19:00,1.01,23.55,24.57,1.31,167.2,169.19,207.37,171.03,1.64,31.38,79.87,995.87,,,561.88,故宫博物院
7/23/2016 20:00,1,15.11,16.12,1.21,130.16,169.81,211.94,137.33,3.15,29.86,81.15,997.28,1.87,8.7,571.75,故宫博物院
7/23/2016 21:00,0.98,11.25,12.23,1.14,105.95,65.48,87.05,186.65,1.8,25.54,89.25,997.82,10.24,9.6,629.82,故宫博物院
7/23/2016 22:00,0.97,18.86,19.83,0.93,66.6,31.67,46.31,198.2,0.35,25.59,93.73,997.8,0.17,10.4,653.38,故宫博物院
7/23/2016 23:00,0.99,39.3,40.29,1.28,42.81,32.47,46.52,92.65,1.08,25.41,92.22,997.96,,,644.37,故宫博物院
7/24/2016 0:00,0.99,37.66,38.65,1.16,34.48,32.08,46.12,106.72,0.87,24.99,90.98,997.97,,,638.27,故宫博物院
7/24/2016 1:00,1,35.68,36.67,1.22,20.4,30.38,45.9,167.17,0.04,24.96,92.95,997.63,,,650.82,故宫博物院
7/24/2016 2:00,1.09,39.79,40.88,1.42,13.64,27.63,42.35,166.18,0.31,25.17,93.58,997.55,,,653.67,故宫博物院
7/24/2016 3:00,0.99,39.49,40.48,1.29,19.42,32.51,47.01,151.72,0.9,25.39,91.2,997.63,,,638.25,故宫博物院
7/24/2016 4:00,0.99,42.35,43.34,1.45,32.54,30.93,45.56,39.02,1.21,25.25,85.98,998.21,,,600.07,故宫博物院
7/24/2016 5:00,1.23,34.63,35.87,1.27,34.93,27.38,39.34,119.57,0.42,25.27,86.53,998.37,,,603.53,故宫博物院
7/24/2016 6:00,1.31,36.45,37.76,1.19,31.68,27.01,37.91,240.8,0.46,25.47,86.02,998.67,,,599.02,故宫博物院
7/24/2016 7:00,4.12,36.63,40.75,1.24,27.12,30.99,45.21,130.45,1.31,25.91,85.27,999.42,,,595.15,故宫博物院
7/24/2016 8:00,7.23,40.27,47.51,1.12,33.35,33.36,52.09,200.8,0.88,27.23,81.12,999.67,,,570.58,故宫博物院
7/24/2016 9:00,5.57,35.13,40.69,1.16,57.12,35.12,55.7,147.47,0.89,28.74,76.05,999.64,,,537.2,故宫博物院
7/24/2016 10:00,3.77,33.21,36.98,1.15,93.54,50,77.33,171.97,1.3,30.48,70.73,999.38,,,498.88,故宫博物院
7/24/2016 11:00,2.35,29.55,31.9,0.62,140.89,66.41,99.85,179.12,1.23,31.99,66.55,999.35,,,467.29,故宫博物院
7/24/2016 12:00,1.27,28.22,29.5,0.76,193.85,72.08,105.18,149.83,0.96,33.15,62.77,999.14,,,438.18,故宫博物院
7/24/2016 13:00,1.03,27.07,28.11,0.59,244.78,89.68,125.13,119.62,1.2,34,61.12,998.72,,,429.37,故宫博物院
7/24/2016 14:00,1,24.08,25.08,0.64,276.12,100.82,137.96,65.27,1.44,34.43,60.88,997.67,,,423.07,故宫博物院
7/24/2016 15:00,1.06,25.6,26.66,0.59,278.01,100.59,138.15,89.68,1.47,34.37,60.63,997.59,,,420.05,故宫博物院
7/24/2016 16:00,1.03,23.45,24.49,0.53,211.91,102.02,137.68,127,2.18,33.6,64.53,998.42,,,449.18,故宫博物院
7/24/2016 17:00,1.05,18.17,19.22,0.69,157.6,103.43,132.92,148.77,2.51,32.99,69.47,998.35,,,489.3,故宫博物院
7/24/2016 18:00,1,17.04,18.03,0.63,127.64,93.59,122.93,185.38,2.36,31.18,72,998.97,,,504.1,故宫博物院
7/24/2016 19:00,0.89,23.71,24.6,0.99,88.7,50.12,79.38,184.35,1.65,29.5,78.82,999.07,0.22,0.6,555.12,故宫博物院
7/24/2016 20:00,0.92,27.08,28,0.89,59.19,45.36,69.37,179.47,0.91,28.38,88.1,999.47,0.09,0.6,624.35,故宫博物院
7/24/2016 21:00,0.83,33.16,33.99,0.88,48.71,48.99,70.46,182.62,1.21,27.83,86.28,1000.16,,0.1,609.8,故宫博物院
7/24/2016 22:00,0.89,35.14,36.03,0.96,36.99,45.54,66.03,170.95,0.7,27.39,87.85,1000.08,,,618.9,故宫博物院
7/24/2016 23:00,0.97,43.51,44.48,1.08,24.41,47.27,67.48,149.65,0.52,27.28,87.4,999.09,,,617.5,故宫博物院
7/25/2016 0:00,1.01,42.93,43.94,1.03,26.17,47.05,68.47,170.42,0.84,27.28,86.4,998.78,,,604.67,故宫博物院
7/25/2016 1:00,0.97,25.42,26.38,0.97,51.39,41.33,59.45,174.35,0.63,27.15,83.52,998.56,,,583.57,故宫博物院
7/25/2016 2:00,0.89,23.32,24.21,1.04,44.2,37.29,48.69,181.18,1.18,26.68,86.92,998.9,0.51,1.1,606.48,故宫博物院
7/25/2016 3:00,0.94,19.77,20.71,1.2,42.89,44.6,55.03,187.15,0.82,25.94,91.95,998.07,1.06,1.9,643.1,故宫博物院
7/25/2016 4:00,0.93,17.8,18.73,1.17,37.87,37.87,48.07,210.37,0.97,25.88,93.95,997.65,0.2,1.9,654.67,故宫博物院
7/25/2016 5:00,0.99,20.65,21.64,1.11,33.76,40.33,50.74,106.48,0.76,25.7,94.55,997.17,0.75,0.9,658.65,故宫博物院
7/25/2016 6:00,1.72,27.63,29.35,1.25,27.22,40.93,50.86,77.05,0.98,25.78,94.4,997.38,0.02,0.9,656.88,故宫博物院
7/25/2016 7:00,3.68,37.11,40.79,1.15,22.19,37.31,44.1,118.33,0.94,25.88,93.48,997.26,,,652.8,故宫博物院
7/25/2016 8:00,5.51,39.93,45.44,1.28,22.29,32.19,38.19,163.57,1.04,26.09,92.37,997.04,,,646.58,故宫博物院
7/25/2016 9:00,6.06,33.31,39.37,1.08,39.08,23.54,29.34,186.95,1.26,26.74,88.75,996.98,,,620.17,故宫博物院
7/25/2016 10:00,5.63,30.27,35.89,0.94,56.1,19.74,26.71,176.88,1.12,28.31,81.42,996.94,,,579.1,故宫博物院
7/25/2016 11:00,2.85,21.92,24.77,0.91,78.36,27.95,36.23,176.62,1.39,29.54,75.45,996.38,,,532.75,故宫博物院
7/25/2016 12:00,1.77,15.87,17.64,0.51,91.12,26.28,33.78,197.85,1.55,29.83,72.67,996.28,,,511.27,故宫博物院
7/25/2016 13:00,1.47,17.3,18.77,0.4,120.5,22.78,30.68,227.1,1.27,31.38,68.37,995.88,,,480.85,故宫博物院
7/25/2016 14:00,1.56,20.63,22.19,0.31,163.4,36.04,46.79,233.95,1.27,32.64,65.35,995.17,,,455.03,故宫博物院
7/25/2016 15:00,1.04,15.98,17.02,0.31,167.17,34.96,46.52,220,2.18,33.21,61.33,994.92,,,428.03,故宫博物院
7/25/2016 16:00,1.02,18.95,19.97,0.27,137.71,25.16,36.65,109.45,1.85,32.16,62.03,995.11,,,431.88,故宫博物院
7/25/2016 17:00,1.04,28.16,29.2,0.41,105.44,16.51,28.45,315.82,1.28,31.62,61.67,995.3,,,430.72,故宫博物院
7/25/2016 18:00,0.98,32.19,33.17,0.26,103.05,16.74,30.88,320.45,1.45,31.32,62.9,995.63,,,438.22,故宫博物院
7/25/2016 19:00,0.83,35.69,36.52,0.54,82.06,16.88,32.33,281.9,1.41,30.77,66.13,996.04,,,465.52,故宫博物院
7/25/2016 20:00,0.93,34.96,35.89,0.93,65.45,25.73,44.36,199.02,1.3,29.88,74.38,996.46,,,525.55,故宫博物院
7/25/2016 21:00,0.73,22.14,22.87,0.87,77.32,32,48.29,38.9,1.82,29.39,76.52,997.24,,,536.38,故宫博物院
7/25/2016 22:00,0.88,15.11,15.98,0.58,57.24,20.93,32.12,36.48,2.5,28.83,69.97,997.57,,,491.65,故宫博物院
7/25/2016 23:00,0.69,18.16,18.85,0.54,53.16,5.8,14.18,41.03,2.04,28.01,61.75,998.13,,,432.07,故宫博物院
7/26/2016 0:00,0.9,19.29,20.19,0.47,56.24,0.31,7.21,34.93,2.01,27.2,59.92,998.31,,,418.4,故宫博物院
7/26/2016 1:00,0.52,17.42,17.94,0.59,60.81,1.79,8.85,35.38,2,26.66,58.97,998.31,,,403.05,故宫博物院
7/26/2016 2:00,0.6,21.65,22.25,0.52,54.14,,2.76,63.42,1.61,26.09,60.58,998.56,,,417.08,故宫博物院
7/26/2016 3:00,0.58,27.06,27.64,0.66,45.9,0.5,7.4,66.7,1.06,25.09,64.63,998.96,,,447.83,故宫博物院
7/26/2016 4:00,0.5,21.75,22.25,0.69,53.55,,5.63,52.47,1.05,24.58,65.45,999.39,,,451.9,故宫博物院
7/26/2016 5:00,1.07,23.15,24.22,0.84,42.41,1.38,8.75,230.68,0.61,23.68,71.8,999.77,,,498.88,故宫博物院
7/26/2016 6:00,3.18,25.84,29.03,1.07,52.29,3.12,11.63,125.97,0.94,25.03,65.85,999.97,,,456.33,故宫博物院
7/26/2016 7:00,3.64,20.26,23.9,1.24,67.06,1.37,11.41,88.25,1.12,27.5,56.68,1000,,,393.72,故宫博物院
7/26/2016 8:00,4.59,22.68,27.26,1.44,71.21,6.88,19.32,108.27,1.24,29.32,51.45,999.93,,,359.5,故宫博物院
7/26/2016 9:00,5.07,25.66,30.73,1.82,79.84,9.61,23.05,167.48,1.26,29.9,50.75,999.66,,,351.17,故宫博物院
7/26/2016 10:00,3.66,24.06,27.72,2.32,103.64,12,27.87,174.57,1.12,31.2,47.68,999.26,,,332.12,故宫博物院
7/26/2016 11:00,1.96,16.54,18.49,2.94,134.28,17.31,32.47,193.58,1.73,31.93,45.03,998.81,,,311.45,故宫博物院
7/26/2016 12:00,1.11,11.63,12.74,2.97,160.39,20.91,34.64,108.67,1.91,33.13,42.15,998.21,,,292.07,故宫博物院
7/26/2016 13:00,0.99,9.84,10.83,3.22,176.03,22.37,34.43,169.1,2.09,34.01,40.35,997.86,,,278.78,故宫博物院
7/26/2016 14:00,0.96,9.7,10.66,2.92,183.31,24.93,36.97,276.17,2.5,34.74,38.12,997.3,,,258.48,故宫博物院
7/26/2016 15:00,0.86,9.94,10.8,2.88,182.58,24.31,37.78,240.33,1.8,35.21,35.9,997.1,,,240.78,故宫博物院
7/26/2016 16:00,0.94,12.43,13.37,2.38,164.36,25,38.53,90.58,1.81,35.11,31,997.03,,,204.58,故宫博物院
7/26/2016 17:00,0.9,16.95,17.85,1.89,189.46,21.76,35.11,110.43,1.8,34.42,35.97,997.11,,,246.37,故宫博物院
7/26/2016 18:00,0.89,18.55,19.43,1.24,209.95,26.68,45.66,210.08,2.4,32.15,56.07,997.31,,,388.52,故宫博物院
7/26/2016 19:00,0.72,19.29,20.01,0.98,174.73,28.46,50.73,219.85,1.95,30.87,62.38,997.41,,,435.18,故宫博物院
7/26/2016 20:00,0.67,21.01,21.68,0.83,134.69,29.93,56.31,198.62,1.99,29.77,68.85,997.72,,,479.63,故宫博物院
7/26/2016 21:00,0.54,23.97,24.51,0.78,109.46,27.64,53.2,207.93,1.55,29.38,70,997.95,,,490.68,故宫博物院
